Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences
mixin.BasePre.checkForErrors(int stage; String file),4,Method,mixin,BasePre,checkForErrors(int stage; String file),COMMONERROR,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.warning(AstTokenInterface t; String msg),4,Method,mixin,AstNode,warning(AstTokenInterface t; String msg),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_ImportsElem,2,Class,mixin,AST_ImportsElem,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.AST_ImportsElem.getImportDeclaration(),4,Method,mixin,AST_ImportsElem,getImportDeclaration(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ImportsElem.getImportDeclaration() is a child of mixin.AST_ImportsElem THEN it also is fprivate of SYNTAX   
mixin.AST_ImportsElem.setParms(ImportDeclaration arg0),4,Method,mixin,AST_ImportsElem,setParms(ImportDeclaration arg0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ImportsElem.setParms(ImportDeclaration arg0) is a child of mixin.AST_ImportsElem THEN it also is fprivate of SYNTAX   
mixin.CharLit,2,Class,mixin,CharLit,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.CharLit.ARG_LENGTH,3,Field,mixin,CharLit,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.CharLit.ARG_LENGTH is a child of mixin.CharLit THEN it also is fprivate of SYNTAX   
mixin.CharLit.TOK_LENGTH,3,Field,mixin,CharLit,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.CharLit.TOK_LENGTH is a child of mixin.CharLit THEN it also is fprivate of SYNTAX   
mixin.CharLit.getCHARACTER_LITERAL(),4,Method,mixin,CharLit,getCHARACTER_LITERAL(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.CharLit.getCHARACTER_LITERAL() is a child of mixin.CharLit THEN it also is fprivate of SYNTAX   
mixin.CharLit.printorder(),4,Method,mixin,CharLit,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.CharLit.printorder() is a child of mixin.CharLit THEN it also is fprivate of SYNTAX   
mixin.CharLit.setParms(AstToken tok0),4,Method,mixin,CharLit,setParms(AstToken tok0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.CharLit.setParms(AstToken tok0) calls fprivate mixin.CharLit.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.LtOp,2,Class,mixin,LtOp,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.LtOp calls fprivate mixin.RelExprChoices THEN it also belongs to SYNTAX   
mixin.LtOp.ARG_LENGTH,3,Field,mixin,LtOp,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.LtOp.ARG_LENGTH is a child of mixin.LtOp THEN it also is fprivate of SYNTAX   
mixin.LtOp.TOK_LENGTH,3,Field,mixin,LtOp,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.LtOp.TOK_LENGTH is a child of mixin.LtOp THEN it also is fprivate of SYNTAX   
mixin.LtOp.printorder(),4,Method,mixin,LtOp,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.LtOp.printorder() is a child of mixin.LtOp THEN it also is fprivate of SYNTAX   
mixin.LtOp.setParms(AstToken tok0),4,Method,mixin,LtOp,setParms(AstToken tok0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.LtOp.setParms(AstToken tok0) calls fprivate mixin.LtOp.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.AllocSuf,2,Class,mixin,AllocSuf,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AllocSuf calls fprivate mixin.PrimarySuffix THEN it also belongs to SYNTAX   
mixin.AllocSuf.ARG_LENGTH,3,Field,mixin,AllocSuf,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AllocSuf.ARG_LENGTH is a child of mixin.AllocSuf THEN it also is fprivate of SYNTAX   
mixin.AllocSuf.TOK_LENGTH,3,Field,mixin,AllocSuf,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AllocSuf.TOK_LENGTH is a child of mixin.AllocSuf THEN it also is fprivate of SYNTAX   
mixin.AllocSuf.getAllocationExpression(),4,Method,mixin,AllocSuf,getAllocationExpression(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AllocSuf.getAllocationExpression() calls fprivate mixin.AllocationExpression THEN it also belongs to SYNTAX   
mixin.AllocSuf.printorder(),4,Method,mixin,AllocSuf,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AllocSuf.printorder() is a child of mixin.AllocSuf THEN it also is fprivate of SYNTAX   
mixin.AllocSuf.setParms(AstToken tok0; AllocationExpression arg0),4,Method,mixin,AllocSuf,setParms(AstToken tok0; AllocationExpression arg0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AllocSuf.setParms(AstToken tok0; AllocationExpression arg0) calls fprivate mixin.AllocationExpression THEN it also belongs to SYNTAX   
mixin.Args,2,Class,mixin,Args,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Args calls fprivate mixin.Arguments THEN it also belongs to SYNTAX   
mixin.Args.ARG_LENGTH,3,Field,mixin,Args,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Args.ARG_LENGTH is a child of mixin.Args THEN it also is fprivate of SYNTAX   
mixin.Args.TOK_LENGTH,3,Field,mixin,Args,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Args.TOK_LENGTH is a child of mixin.Args THEN it also is fprivate of SYNTAX   
mixin.Args.getAST_ArgList(),4,Method,mixin,Args,getAST_ArgList(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Args.getAST_ArgList() is a child of mixin.Args THEN it also is fprivate of SYNTAX   
mixin.AST_ArgList,2,Class,mixin,AST_ArgList,,SYNTAX,FALSE,FALSE,,TRUE,FALSE,
mixin.Args.printorder(),4,Method,mixin,Args,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Args.printorder() is a child of mixin.Args THEN it also is fprivate of SYNTAX   
mixin.Args.setParms(AstToken tok0; AstOptNode arg0; AstToken tok1),4,Method,mixin,Args,setParms(AstToken tok0; AstOptNode arg0; AstToken tok1),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.Args.setParms(AstToken tok0; AstOptNode arg0; AstToken tok1) calls fprivate mixin.Args.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.ElseClause,2,Class,mixin,ElseClause,,SYNTAX,TRUE,FALSE,,FALSE,FALSE,
mixin.IoExpr,2,Class,mixin,IoExpr,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.IoExpr calls fprivate mixin.InstanceOfExpression THEN it also belongs to SYNTAX   
mixin.IoExpr.ARG_LENGTH,3,Field,mixin,IoExpr,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.IoExpr.ARG_LENGTH is a child of mixin.IoExpr THEN it also is fprivate of SYNTAX   
mixin.IoExpr.TOK_LENGTH,3,Field,mixin,IoExpr,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.IoExpr.TOK_LENGTH is a child of mixin.IoExpr THEN it also is fprivate of SYNTAX   
mixin.IoExpr.getAST_TypeName(),4,Method,mixin,IoExpr,getAST_TypeName(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.IoExpr.getAST_TypeName() is a child of mixin.IoExpr THEN it also is fprivate of SYNTAX   
mixin.IoExpr.getRelationalExpression(),4,Method,mixin,IoExpr,getRelationalExpression(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.IoExpr.getRelationalExpression() calls fprivate mixin.RelationalExpression THEN it also belongs to SYNTAX   
mixin.IoExpr.printorder(),4,Method,mixin,IoExpr,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.IoExpr.printorder() is a child of mixin.IoExpr THEN it also is fprivate of SYNTAX   
mixin.IoExpr.setParms(RelationalExpression arg0; AstToken tok0; AST_TypeName arg1),4,Method,mixin,IoExpr,setParms(RelationalExpression arg0; AstToken tok0; AST_TypeName arg1),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.IoExpr.setParms(RelationalExpression arg0; AstToken tok0; AST_TypeName arg1) calls fprivate mixin.RelationalExpression THEN it also belongs to SYNTAX   
mixin.DeclNameListElem,2,Class,mixin,DeclNameListElem,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.DeclNameListElem.getCOMMA(),4,Method,mixin,DeclNameListElem,getCOMMA(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DeclNameListElem.getCOMMA() is a child of mixin.DeclNameListElem THEN it also is fprivate of SYNTAX   
mixin.DeclNameListElem.getQName(),4,Method,mixin,DeclNameListElem,getQName(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DeclNameListElem.getQName() is a child of mixin.DeclNameListElem THEN it also is fprivate of SYNTAX   
mixin.DeclNameListElem.setParms(AstToken tok0; QName arg0),4,Method,mixin,DeclNameListElem,setParms(AstToken tok0; QName arg0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DeclNameListElem.setParms(AstToken tok0; QName arg0) is a child of mixin.DeclNameListElem THEN it also is fprivate of SYNTAX   
mixin.DeclNameListElem.setParms(QName arg0),4,Method,mixin,DeclNameListElem,setParms(QName arg0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DeclNameListElem.setParms(QName arg0) is a child of mixin.DeclNameListElem THEN it also is fprivate of SYNTAX   
mixin.ForStmt,2,Class,mixin,ForStmt,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ForStmt calls fprivate mixin.ForStatement THEN it also belongs to SYNTAX   
mixin.ForStmt.ARG_LENGTH,3,Field,mixin,ForStmt,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ForStmt.ARG_LENGTH is a child of mixin.ForStmt THEN it also is fprivate of SYNTAX   
mixin.ForStmt.TOK_LENGTH,3,Field,mixin,ForStmt,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ForStmt.TOK_LENGTH is a child of mixin.ForStmt THEN it also is fprivate of SYNTAX   
mixin.ForStmt.getExpression(),4,Method,mixin,ForStmt,getExpression(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ForStmt.getExpression() calls fprivate mixin.Expression THEN it also belongs to SYNTAX   
mixin.ForStmt.getForInit(),4,Method,mixin,ForStmt,getForInit(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ForStmt.getForInit() calls fprivate mixin.ForInit THEN it also belongs to SYNTAX   
mixin.ForStmt.getForUpdate(),4,Method,mixin,ForStmt,getForUpdate(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ForStmt.getForUpdate() calls fprivate mixin.ForUpdate THEN it also belongs to SYNTAX   
mixin.ForStmt.getStatement(),4,Method,mixin,ForStmt,getStatement(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ForStmt.getStatement() calls fprivate mixin.Statement THEN it also belongs to SYNTAX   
mixin.ForStmt.printorder(),4,Method,mixin,ForStmt,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ForStmt.printorder() is a child of mixin.ForStmt THEN it also is fprivate of SYNTAX   
mixin.ForStmt.setParms(AstToken tok0; AstToken tok1; AstOptNode arg0; AstToken tok2; AstOptNode arg1; AstToken tok3; AstOptNode arg2; AstToken tok4; Statement arg3),4,Method,mixin,ForStmt,setParms(AstToken tok0; AstToken tok1; AstOptNode arg0; AstToken tok2; AstOptNode arg1; AstToken tok3; AstOptNode arg2; AstToken tok4; Statement arg3),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ForStmt.setParms(AstToken tok0; AstToken tok1; AstOptNode arg0; AstToken tok2; AstOptNode arg1; AstToken tok3; AstOptNode arg2; AstToken tok4; Statement arg3) calls fprivate mixin.Statement THEN it also belongs to SYNTAX   
mixin.NStateDecl,2,Class,mixin,NStateDecl,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.NStateDecl calls fprivate mixin.StatesClause THEN it also belongs to SYNTAX   
mixin.NStateDecl.ARG_LENGTH,3,Field,mixin,NStateDecl,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.NStateDecl.ARG_LENGTH is a child of mixin.NStateDecl THEN it also is fprivate of SYNTAX   
mixin.NStateDecl.TOK_LENGTH,3,Field,mixin,NStateDecl,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.NStateDecl.TOK_LENGTH is a child of mixin.NStateDecl THEN it also is fprivate of SYNTAX   
mixin.NStateDecl.getAllocationExpression(),4,Method,mixin,NStateDecl,getAllocationExpression(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.NStateDecl.getAllocationExpression() calls fprivate mixin.AllocationExpression THEN it also belongs to SYNTAX   
mixin.NStateDecl.getNESTED_STATE(),4,Method,mixin,NStateDecl,getNESTED_STATE(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.NStateDecl.getNESTED_STATE() is a child of mixin.NStateDecl THEN it also is fprivate of SYNTAX   
mixin.NStateDecl.getQName(),4,Method,mixin,NStateDecl,getQName(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.NStateDecl.getQName() is a child of mixin.NStateDecl THEN it also is fprivate of SYNTAX   
mixin.NStateDecl.printorder(),4,Method,mixin,NStateDecl,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.NStateDecl.printorder() is a child of mixin.NStateDecl THEN it also is fprivate of SYNTAX   
mixin.NStateDecl.setParms(AstToken tok0; QName arg0; AstToken tok1; AllocationExpression arg1; AstToken tok2),4,Method,mixin,NStateDecl,setParms(AstToken tok0; QName arg0; AstToken tok1; AllocationExpression arg1; AstToken tok2),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.NStateDecl.setParms(AstToken tok0; QName arg0; AstToken tok1; AllocationExpression arg1; AstToken tok2) calls fprivate mixin.AllocationExpression THEN it also belongs to SYNTAX   
mixin.DecNameDim,2,Class,mixin,DecNameDim,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DecNameDim calls fprivate mixin.VariableDeclaratorId THEN it also belongs to SYNTAX   
mixin.DecNameDim.ARG_LENGTH,3,Field,mixin,DecNameDim,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DecNameDim.ARG_LENGTH is a child of mixin.DecNameDim THEN it also is fprivate of SYNTAX   
mixin.DecNameDim.TOK_LENGTH,3,Field,mixin,DecNameDim,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DecNameDim.TOK_LENGTH is a child of mixin.DecNameDim THEN it also is fprivate of SYNTAX   
mixin.DecNameDim.getDims(),4,Method,mixin,DecNameDim,getDims(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DecNameDim.getDims() is a child of mixin.DecNameDim THEN it also is fprivate of SYNTAX   
mixin.DecNameDim.getQName(),4,Method,mixin,DecNameDim,getQName(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DecNameDim.getQName() is a child of mixin.DecNameDim THEN it also is fprivate of SYNTAX   
mixin.DecNameDim.printorder(),4,Method,mixin,DecNameDim,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DecNameDim.printorder() is a child of mixin.DecNameDim THEN it also is fprivate of SYNTAX   
mixin.DecNameDim.setParms(QName arg0; AstOptNode arg1),4,Method,mixin,DecNameDim,setParms(QName arg0; AstOptNode arg1),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.DecNameDim.setParms(QName arg0; AstOptNode arg1) calls fprivate mixin.DecNameDim.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.ViEscape,2,Class,mixin,ViEscape,,SYNTAX,FALSE,FALSE,,TRUE,FALSE,
mixin.ViEscape.ARG_LENGTH,3,Field,mixin,ViEscape,ARG_LENGTH,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.ViEscape.TOK_LENGTH,3,Field,mixin,ViEscape,TOK_LENGTH,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.ViEscape.getAST_Exp(),4,Method,mixin,ViEscape,getAST_Exp(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.ViEscape.getVI_ESCAPE(),4,Method,mixin,ViEscape,getVI_ESCAPE(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.ViEscape.printorder(),4,Method,mixin,ViEscape,printorder(),SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.ViEscape.setParms(AstToken tok0; AstToken tok1; AST_Exp arg0; AstToken tok2),4,Method,mixin,ViEscape,setParms(AstToken tok0; AstToken tok1; AST_Exp arg0; AstToken tok2),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ViEscape.setParms(AstToken tok0; AstToken tok1; AST_Exp arg0; AstToken tok2) calls fprivate mixin.ViEscape.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.ViEscape.checkForErrors(int stage; String file),4,Method,mixin,ViEscape,checkForErrors(int stage; String file),COMMONERROR,FALSE,FALSE,,TRUE,FALSE,
mixin.ViEscape.mangleLocalIds(int stage),4,Method,mixin,ViEscape,mangleLocalIds(int stage),LOCALID,TRUE,FALSE,,TRUE,FALSE,
mixin.OtherDecl,2,Class,mixin,OtherDecl,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.OtherDecl calls fprivate mixin.Es THEN it also belongs to SYNTAX   
mixin.OtherDecl.ARG_LENGTH,3,Field,mixin,OtherDecl,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.OtherDecl.ARG_LENGTH is a child of mixin.OtherDecl THEN it also is fprivate of SYNTAX   
mixin.OtherDecl.TOK_LENGTH,3,Field,mixin,OtherDecl,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.OtherDecl.TOK_LENGTH is a child of mixin.OtherDecl THEN it also is fprivate of SYNTAX   
mixin.OtherDecl.getBlock(),4,Method,mixin,OtherDecl,getBlock(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.OtherDecl.getBlock() calls fprivate mixin.Block THEN it also belongs to SYNTAX   
mixin.OtherDecl.getOTHERWISE(),4,Method,mixin,OtherDecl,getOTHERWISE(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.OtherDecl.getOTHERWISE() is a child of mixin.OtherDecl THEN it also is fprivate of SYNTAX   
mixin.OtherDecl.getQName(),4,Method,mixin,OtherDecl,getQName(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.OtherDecl.getQName() is a child of mixin.OtherDecl THEN it also is fprivate of SYNTAX   
mixin.OtherDecl.printorder(),4,Method,mixin,OtherDecl,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.OtherDecl.printorder() is a child of mixin.OtherDecl THEN it also is fprivate of SYNTAX   
mixin.OtherDecl.setParms(AstToken tok0; QName arg0; Block arg1),4,Method,mixin,OtherDecl,setParms(AstToken tok0; QName arg0; Block arg1),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.OtherDecl.setParms(AstToken tok0; QName arg0; Block arg1) calls fprivate mixin.Block THEN it also belongs to SYNTAX   
mixin.ESListElem,2,Class,mixin,ESListElem,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.ESListElem.getEs(),4,Method,mixin,ESListElem,getEs(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ESListElem.getEs() calls fprivate mixin.Es THEN it also belongs to SYNTAX   
mixin.ESListElem.setParms(Es arg0),4,Method,mixin,ESListElem,setParms(Es arg0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ESListElem.setParms(Es arg0) calls fprivate mixin.Es THEN it also belongs to SYNTAX   
mixin.AstNode.stackMarker,3,Field,mixin,AstNode,stackMarker,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.obj_class,3,Field,mixin,AstNode,obj_class,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.aliasStack,3,Field,mixin,AstNode,aliasStack,KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.markStack(int size; AstNode n),4,Method,mixin,AstNode,markStack(int size; AstNode n),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.markStack(),4,Method,mixin,AstNode,markStack(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.patch(),4,Method,mixin,AstNode,patch(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.toString(),4,Method,mixin,AstNode,toString(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.safeCopy(AstNode it),4,Method,mixin,AstNode,safeCopy(AstNode it),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.copy(AstNode it),4,Method,mixin,AstNode,copy(AstNode it),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.initClone(AstNode copy),4,Method,mixin,AstNode,initClone(AstNode copy),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.hasAncestor(String classname),4,Method,mixin,AstNode,hasAncestor(String classname),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.PrettyDump(),4,Method,mixin,AstNode,PrettyDump(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.ReplaceRef(AstNode oldnode; AstNode newnode),4,Method,mixin,AstNode,ReplaceRef(AstNode oldnode; AstNode newnode),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.instanceOf(Class myclass),4,Method,mixin,AstNode,instanceOf(Class myclass),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.instanceOf(Object obj),4,Method,mixin,AstNode,instanceOf(Object obj),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.instanceOf(String class_name),4,Method,mixin,AstNode,instanceOf(String class_name),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.Equ(AstNode x),4,Method,mixin,AstNode,Equ(AstNode x),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstOptNode.Delete(),4,Method,mixin,AstOptNode,Delete(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstOptToken.addComment(String comment; boolean replace),4,Method,mixin,AstOptToken,addComment(String comment; boolean replace),KERNEL,TRUE,TRUE,,TRUE,FALSE,mixin.AstOptToken.addComment(String comment; boolean replace) calls fprivate mixin.AstNode.addComment(String comment; boolean replace) THEN it also belongs to KERNEL   
mixin.AstNode.addComment(AstNode ast; String comment),4,Method,mixin,AstNode,addComment(AstNode ast; String comment),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.AstNode.addComment(AstNode ast; String comment; boolean replace),4,Method,mixin,AstNode,addComment(AstNode ast; String comment; boolean replace),KERNEL,TRUE,FALSE,,TRUE,FALSE,
mixin.AstNode.normalizeTree(AstNode parnt),4,Method,mixin,AstNode,normalizeTree(AstNode parnt),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.normalize(),4,Method,mixin,AstNode,normalize(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.Detach(),4,Method,mixin,AstNode,Detach(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.writeTree(String fileName),4,Method,mixin,AstNode,writeTree(String fileName),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.eformat(String msg),4,Method,mixin,AstNode,eformat(String msg),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.report(String msg),4,Method,mixin,AstNode,report(String msg),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.toolReport(String msg),4,Method,mixin,AstNode,toolReport(String msg),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.errorCount(),4,Method,mixin,AstNode,errorCount(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.fatalError(Exception e; String msg),4,Method,mixin,AstNode,fatalError(Exception e; String msg),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.parseError(String msg),4,Method,mixin,AstNode,parseError(String msg),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.parseError2(String msg),4,Method,mixin,AstNode,parseError2(String msg),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.override(AstTokenInterface t; String msg; Object o),4,Method,mixin,AstNode,override(AstTokenInterface t; String msg; Object o),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.error(String msg),4,Method,mixin,AstNode,error(String msg),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.warning(String msg),4,Method,mixin,AstNode,warning(String msg),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstOptToken.findToken(),4,Method,mixin,AstOptToken,findToken(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.ferror(String etype),4,Method,mixin,AstNode,ferror(String etype),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.appendComment(String c),4,Method,mixin,AstNode,appendComment(String c),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.addNewLine(),4,Method,mixin,AstNode,addNewLine(),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.tokenName(int tokNumber),4,Method,mixin,AstNode,tokenName(int tokNumber),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.setTokenName(int tokNumber; String value),4,Method,mixin,AstNode,setTokenName(int tokNumber; String value),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.AstNode.originalName(String arg),4,Method,mixin,AstNode,originalName(String arg),KERNEL,FALSE,FALSE,,TRUE,FALSE,
mixin.PrepareDecl,2,Class,mixin,PrepareDecl,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PrepareDecl calls fprivate mixin.Es THEN it also belongs to SYNTAX   
mixin.PrepareDecl.ARG_LENGTH,3,Field,mixin,PrepareDecl,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PrepareDecl.ARG_LENGTH is a child of mixin.PrepareDecl THEN it also is fprivate of SYNTAX   
mixin.PrepareDecl.TOK_LENGTH,3,Field,mixin,PrepareDecl,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PrepareDecl.TOK_LENGTH is a child of mixin.PrepareDecl THEN it also is fprivate of SYNTAX   
mixin.PrepareDecl.getBlock(),4,Method,mixin,PrepareDecl,getBlock(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PrepareDecl.getBlock() calls fprivate mixin.Block THEN it also belongs to SYNTAX   
mixin.PrepareDecl.getPREPARE(),4,Method,mixin,PrepareDecl,getPREPARE(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PrepareDecl.getPREPARE() is a child of mixin.PrepareDecl THEN it also is fprivate of SYNTAX   
mixin.PrepareDecl.getQName(),4,Method,mixin,PrepareDecl,getQName(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.PrepareDecl.getQName() is a child of mixin.PrepareDecl THEN it also is fprivate of SYNTAX   
