Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences
mixin.SuperPre.ARG_LENGTH,3,Field,mixin,SuperPre,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.SuperPre.TOK_LENGTH,3,Field,mixin,SuperPre,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.SuperPre.getQName(),4,Method,mixin,SuperPre,getQName(),,FALSE,FALSE,,TRUE,FALSE,
mixin.SuperPre.printorder(),4,Method,mixin,SuperPre,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.SuperPre.setParms(AstToken tok0; AstToken tok1; QName arg0),4,Method,mixin,SuperPre,setParms(AstToken tok0; AstToken tok1; QName arg0),,FALSE,FALSE,,TRUE,FALSE,
mixin.SuperPre.checkForErrors(int stage; String file),4,Method,mixin,SuperPre,checkForErrors(int stage; String file),,FALSE,FALSE,,TRUE,FALSE,
mixin.PrimExpr,2,Class,mixin,PrimExpr,,syntax,TRUE,FALSE,,TRUE,FALSE,
mixin.PrimExpr.ARG_LENGTH,3,Field,mixin,PrimExpr,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.PrimExpr.TOK_LENGTH,3,Field,mixin,PrimExpr,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.PrimExpr.getPrimaryPrefix(),4,Method,mixin,PrimExpr,getPrimaryPrefix(),,FALSE,FALSE,,TRUE,FALSE,
mixin.PrimExpr.getSuffixes(),4,Method,mixin,PrimExpr,getSuffixes(),,FALSE,FALSE,,TRUE,FALSE,
mixin.Suffixes,2,Class,mixin,Suffixes,,syntax,TRUE,FALSE,,TRUE,FALSE,
mixin.PrimExpr.printorder(),4,Method,mixin,PrimExpr,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.PrimExpr.setParms(PrimaryPrefix arg0; Suffixes arg1),4,Method,mixin,PrimExpr,setParms(PrimaryPrefix arg0; Suffixes arg1),,FALSE,FALSE,,TRUE,FALSE,
mixin.SourceDecl.ARG_LENGTH,3,Field,mixin,SourceDecl,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.SourceDecl.TOK_LENGTH,3,Field,mixin,SourceDecl,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.SourceDecl.getAST_QualifiedName(),4,Method,mixin,SourceDecl,getAST_QualifiedName(),,FALSE,FALSE,,TRUE,FALSE,
mixin.SourceDecl.getROOT(),4,Method,mixin,SourceDecl,getROOT(),,FALSE,FALSE,,TRUE,FALSE,
mixin.SourceDecl.getSOURCE(),4,Method,mixin,SourceDecl,getSOURCE(),,FALSE,FALSE,,TRUE,FALSE,
mixin.SourceDecl.getSTRING_LITERAL(),4,Method,mixin,SourceDecl,getSTRING_LITERAL(),,FALSE,FALSE,,TRUE,FALSE,
mixin.SourceDecl.printorder(),4,Method,mixin,SourceDecl,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.SourceDecl.setParms(AstToken tok0; AstOptToken tok1; AST_QualifiedName arg0; AstToken tok2; AstToken tok3),4,Method,mixin,SourceDecl,setParms(AstToken tok0; AstOptToken tok1; AST_QualifiedName arg0; AstToken tok2; AstToken tok3),,FALSE,FALSE,,TRUE,FALSE,
mixin.PlstEscape,2,Class,mixin,PlstEscape,,syntax,TRUE,FALSE,,TRUE,FALSE,
mixin.PlstEscape.ARG_LENGTH,3,Field,mixin,PlstEscape,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.PlstEscape.TOK_LENGTH,3,Field,mixin,PlstEscape,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.PlstEscape.getAST_Exp(),4,Method,mixin,PlstEscape,getAST_Exp(),,FALSE,FALSE,,TRUE,FALSE,
mixin.PlstEscape.getPLST_ESCAPE(),4,Method,mixin,PlstEscape,getPLST_ESCAPE(),,FALSE,FALSE,,TRUE,FALSE,
mixin.PlstEscape.printorder(),4,Method,mixin,PlstEscape,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.PlstEscape.setParms(AstToken tok0; AstToken tok1; AST_Exp arg0; AstToken tok2),4,Method,mixin,PlstEscape,setParms(AstToken tok0; AstToken tok1; AST_Exp arg0; AstToken tok2),,FALSE,FALSE,,TRUE,FALSE,
mixin.PlstEscape.checkForErrors(int stage; String file),4,Method,mixin,PlstEscape,checkForErrors(int stage; String file),,FALSE,FALSE,,TRUE,FALSE,
mixin.PlstEscape.mangleLocalIds(int stage),4,Method,mixin,PlstEscape,mangleLocalIds(int stage),,FALSE,FALSE,,TRUE,FALSE,
mixin.REBod,2,Class,mixin,REBod,,syntax,TRUE,FALSE,,TRUE,FALSE,
mixin.REBod.ARG_LENGTH,3,Field,mixin,REBod,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.REBod.TOK_LENGTH,3,Field,mixin,REBod,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.REBod.getRelExprChoices(),4,Method,mixin,REBod,getRelExprChoices(),,FALSE,FALSE,,TRUE,FALSE,
mixin.REBod.getShiftExpression(),4,Method,mixin,REBod,getShiftExpression(),,FALSE,FALSE,,TRUE,FALSE,
mixin.REBod.printorder(),4,Method,mixin,REBod,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.REBod.setParms(RelExprChoices arg0; ShiftExpression arg1),4,Method,mixin,REBod,setParms(RelExprChoices arg0; ShiftExpression arg1),,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.getInstance(),4,Method,mixin,Parser,getInstance(),,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.parser,3,Field,mixin,Parser,parser,,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.getInstance(File inputFile),4,Method,mixin,Parser,getInstance(File inputFile),,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.getInstance(InputStream stream),4,Method,mixin,Parser,getInstance(InputStream stream),,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.reset(Reader reader),4,Method,mixin,Parser,reset(Reader reader),,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.getParse(),4,Method,mixin,Parser,getParse(),,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.lastParse,3,Field,mixin,Parser,lastParse,,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.ruleMap,3,Field,mixin,Parser,ruleMap,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParser,2,Class,mixin,BaliParser,,,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.baliParser,3,Field,mixin,Parser,baliParser,,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.class0,3,Field,mixin,Parser,class0,,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.object0,3,Field,mixin,Parser,object0,,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParser.generateParseException(),4,Method,mixin,BaliParser,generateParseException(),,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.parseAll(),4,Method,mixin,Parser,parseAll(),,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParser.getStartRoot(BaliParser parser),4,Method,mixin,BaliParser,getStartRoot(BaliParser parser),,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.parseEOF(),4,Method,mixin,Parser,parseEOF(),,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParser.requireEOF(),4,Method,mixin,BaliParser,requireEOF(),,FALSE,FALSE,,TRUE,FALSE,
mixin.BaliParser.ReInit(java.io.Reader stream),4,Method,mixin,BaliParser,ReInit(java.io.Reader stream),,FALSE,FALSE,,TRUE,FALSE,
mixin.Parser.Parser(Reader reader),5,Constructor,mixin,Parser,Parser(Reader reader),,FALSE,FALSE,,TRUE,FALSE,
mixin.ExprSuf,2,Class,mixin,ExprSuf,,syntax,TRUE,FALSE,,TRUE,FALSE,
mixin.ExprSuf.ARG_LENGTH,3,Field,mixin,ExprSuf,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ExprSuf.TOK_LENGTH,3,Field,mixin,ExprSuf,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ExprSuf.getExpression(),4,Method,mixin,ExprSuf,getExpression(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ExprSuf.printorder(),4,Method,mixin,ExprSuf,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ExprSuf.setParms(AstToken tok0; Expression arg0; AstToken tok1),4,Method,mixin,ExprSuf,setParms(AstToken tok0; Expression arg0; AstToken tok1),,FALSE,FALSE,,TRUE,FALSE,
mixin.UmodIntExt,2,Class,mixin,UmodIntExt,,syntax,FALSE,FALSE,,TRUE,FALSE,
mixin.UmodIntExt.prepareReplace(JTSParseTree t),4,Method,mixin,UmodIntExt,prepareReplace(JTSParseTree t),,FALSE,FALSE,,TRUE,FALSE,
mixin.UmodIntExt.ARG_LENGTH,3,Field,mixin,UmodIntExt,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.UmodIntExt.TOK_LENGTH,3,Field,mixin,UmodIntExt,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.UmodIntExt.getIntExtClause(),4,Method,mixin,UmodIntExt,getIntExtClause(),,FALSE,FALSE,,TRUE,FALSE,
mixin.UmodIntExt.getInterfaceMemberDeclarations(),4,Method,mixin,UmodIntExt,getInterfaceMemberDeclarations(),,FALSE,FALSE,,TRUE,FALSE,
mixin.InterfaceMemberDeclarations,2,Class,mixin,InterfaceMemberDeclarations,,syntax,TRUE,FALSE,,TRUE,FALSE,
mixin.UmodIntExt.getQName(),4,Method,mixin,UmodIntExt,getQName(),,FALSE,FALSE,,TRUE,FALSE,
mixin.UmodIntExt.printorder(),4,Method,mixin,UmodIntExt,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.UmodIntExt.setParms(AstToken tok0; QName arg0; AstOptNode arg1; AstToken tok1; AstOptNode arg2; AstToken tok2),4,Method,mixin,UmodIntExt,setParms(AstToken tok0; QName arg0; AstOptNode arg1; AstToken tok1; AstOptNode arg2; AstToken tok2),,FALSE,FALSE,,TRUE,FALSE,
mixin.UmInterDecl,2,Class,mixin,UmInterDecl,,syntax,FALSE,FALSE,,TRUE,FALSE,
mixin.UmInterDecl.setParms(AstToken tok0; QName arg0; AstOptNode arg1; AstToken tok1; AstOptNode arg2; AstToken tok2),4,Method,mixin,UmInterDecl,setParms(AstToken tok0; QName arg0; AstOptNode arg1; AstToken tok1; AstOptNode arg2; AstToken tok2),,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarInit.MakeAST(String in),4,Method,mixin,AST_VarInit,MakeAST(String in),,FALSE,FALSE,,TRUE,FALSE,
mixin.MinusUE,2,Class,mixin,MinusUE,,syntax,TRUE,FALSE,,TRUE,FALSE,
mixin.MinusUE.ARG_LENGTH,3,Field,mixin,MinusUE,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.MinusUE.TOK_LENGTH,3,Field,mixin,MinusUE,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.MinusUE.getUnaryExpression(),4,Method,mixin,MinusUE,getUnaryExpression(),,FALSE,FALSE,,TRUE,FALSE,
mixin.MinusUE.printorder(),4,Method,mixin,MinusUE,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.MinusUE.setParms(AstToken tok0; UnaryExpression arg0),4,Method,mixin,MinusUE,setParms(AstToken tok0; UnaryExpression arg0),,FALSE,FALSE,,TRUE,FALSE,
mixin.ModSynchronized,2,Class,mixin,ModSynchronized,,syntax,TRUE,FALSE,,TRUE,FALSE,
mixin.ModSynchronized.ARG_LENGTH,3,Field,mixin,ModSynchronized,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ModSynchronized.TOK_LENGTH,3,Field,mixin,ModSynchronized,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ModSynchronized.getSYNCHRONIZED(),4,Method,mixin,ModSynchronized,getSYNCHRONIZED(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ModSynchronized.printorder(),4,Method,mixin,ModSynchronized,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ModSynchronized.setParms(AstToken tok0),4,Method,mixin,ModSynchronized,setParms(AstToken tok0),,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarDeclC,2,Class,mixin,AST_VarDeclC,,syntax,TRUE,FALSE,,TRUE,FALSE,
mixin.AST_VarDeclC.ARG_LENGTH,3,Field,mixin,AST_VarDeclC,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarDeclC.TOK_LENGTH,3,Field,mixin,AST_VarDeclC,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarDeclC.getAST_VarDecl(),4,Method,mixin,AST_VarDeclC,getAST_VarDecl(),,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarDeclC.getVLST_BEGIN(),4,Method,mixin,AST_VarDeclC,getVLST_BEGIN(),,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarDeclC.getVLST_END(),4,Method,mixin,AST_VarDeclC,getVLST_END(),,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarDeclC.printorder(),4,Method,mixin,AST_VarDeclC,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.AST_VarDeclC.setParms(AstToken tok0; AST_VarDecl arg0; AstToken tok1),4,Method,mixin,AST_VarDeclC,setParms(AstToken tok0; AST_VarDecl arg0; AstToken tok1),,FALSE,FALSE,,TRUE,FALSE,
mixin.COEBody,2,Class,mixin,COEBody,,syntax,TRUE,FALSE,,FALSE,FALSE,
mixin.DotTimesC,2,Class,mixin,DotTimesC,,syntax,TRUE,FALSE,,TRUE,FALSE,
mixin.DotTimes,2,Class,mixin,DotTimes,,syntax,TRUE,FALSE,,FALSE,FALSE,
mixin.DotTimesC.ARG_LENGTH,3,Field,mixin,DotTimesC,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.DotTimesC.TOK_LENGTH,3,Field,mixin,DotTimesC,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.DotTimesC.printorder(),4,Method,mixin,DotTimesC,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.DotTimesC.setParms(AstToken tok0; AstToken tok1),4,Method,mixin,DotTimesC,setParms(AstToken tok0; AstToken tok1),,FALSE,FALSE,,TRUE,FALSE,
mixin.ConSSuper,2,Class,mixin,ConSSuper,,syntax,TRUE,FALSE,,TRUE,FALSE,
mixin.ConSSuper.ARG_LENGTH,3,Field,mixin,ConSSuper,ARG_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ConSSuper.TOK_LENGTH,3,Field,mixin,ConSSuper,TOK_LENGTH,,FALSE,FALSE,,TRUE,FALSE,
mixin.ConSSuper.getAST_TypeNameList(),4,Method,mixin,ConSSuper,getAST_TypeNameList(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ConSSuper.getArguments(),4,Method,mixin,ConSSuper,getArguments(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ConSSuper.printorder(),4,Method,mixin,ConSSuper,printorder(),,FALSE,FALSE,,TRUE,FALSE,
mixin.ConSSuper.setParms(AstToken tok0; AstToken tok1; AstOptNode arg0; AstToken tok2; Arguments arg1; AstToken tok3),4,Method,mixin,ConSSuper,setParms(AstToken tok0; AstToken tok1; AstOptNode arg0; AstToken tok2; Arguments arg1; AstToken tok3),,FALSE,FALSE,,TRUE,FALSE,
